latitude,longitude,brightness,frp,confidence,daynight,acq_date,anio,mes,hora,cluster,riesgo
18.1012,-93.3486,329.28,3.19,n,D,2023-01-16,2023,1,19,1,Alto
18.47329,-89.26858,331.0,2.47,n,D,2025-05-08,2025,5,19,1,Alto
20.15011,-89.9655,347.35,14.39,n,D,2023-04-08,2023,4,19,1,Alto
16.64679,-94.45517,330.57,3.67,n,D,2024-04-07,2024,4,20,1,Alto
19.5599,-102.99231,309.44,0.79,n,N,2025-05-15,2025,5,8,0,Bajo
16.26429,-92.42298,331.2,6.24,n,D,2025-05-02,2025,5,20,1,Alto
17.9005,-93.17793,344.19,6.94,n,D,2024-07-18,2024,7,20,1,Alto
21.72959,-100.3016,310.36,1.67,n,N,2024-05-08,2024,5,7,0,Bajo
20.89406,-103.45096,317.8,2.58,n,N,2023-04-25,2023,4,7,0,Bajo
21.2871,-104.78596,344.61,7.51,l,D,2024-05-25,2024,5,20,2,Medio
16.23046,-93.97208,344.47,9.31,n,D,2023-01-16,2023,1,19,1,Alto
19.72981,-102.18646,332.8,5.46,n,D,2025-04-19,2025,4,20,1,Alto
17.58233,-101.00756,337.44,3.45,n,D,2023-05-19,2023,5,19,1,Alto
18.61779,-99.15704,340.33,5.21,n,D,2025-12-22,2025,12,20,1,Alto
21.2389,-103.55257,342.63,15.53,n,D,2025-05-14,2025,5,19,2,Medio
17.92488,-93.63155,344.61,6.46,n,D,2025-05-08,2025,5,19,1,Alto
16.64394,-91.8293,353.79,50.99,n,D,2024-04-30,2024,4,19,1,Alto
17.93399,-102.21522,316.93,2.35,n,N,2024-01-04,2024,1,8,0,Bajo
19.34136,-104.66401,331.56,3.13,n,N,2023-06-19,2023,6,8,0,Bajo
17.84349,-93.12759,308.9,17.35,n,N,2025-10-25,2025,10,7,0,Bajo
20.93495,-89.96219,348.78,4.34,n,D,2023-06-20,2023,6,19,1,Alto
28.04837,-110.56311,335.52,2.16,l,D,2023-10-07,2023,10,20,2,Medio
25.57969,-99.9396,332.29,3.21,n,D,2024-07-20,2024,7,19,2,Medio
20.1506,-89.84761,332.09,8.32,n,D,2023-04-06,2023,4,18,1,Alto
30.42035,-110.41905,297.56,1.03,n,N,2025-05-29,2025,5,8,0,Bajo
19.87892,-105.03104,340.25,4.25,n,D,2025-04-26,2025,4,20,1,Alto
19.80671,-89.34457,343.64,8.85,n,D,2025-04-01,2025,4,19,1,Alto
16.17167,-93.49249,333.48,4.09,n,D,2025-06-09,2025,6,19,1,Alto
21.02945,-101.60664,367.0,8.2,h,D,2025-03-07,2025,3,19,1,Alto
18.44152,-93.17124,309.82,2.4,n,N,2024-12-31,2024,12,6,0,Bajo
18.20454,-102.84132,341.96,5.42,n,D,2024-05-24,2024,5,20,1,Alto
17.87149,-93.49991,334.66,9.8,n,D,2025-08-05,2025,8,18,1,Alto
25.17698,-99.66589,331.71,3.48,n,N,2025-10-26,2025,10,8,0,Bajo
23.2687,-105.3839,343.53,3.94,n,D,2023-05-23,2023,5,20,2,Medio
28.3924,-107.67765,309.16,2.7,n,N,2025-04-23,2025,4,8,0,Bajo
20.84695,-87.88578,346.24,16.09,n,D,2025-04-29,2025,4,19,1,Alto
17.45828,-92.56451,336.69,4.74,n,D,2023-05-04,2023,5,19,1,Alto
20.58151,-101.17321,309.15,2.58,n,N,2023-02-24,2023,2,8,0,Bajo
16.08256,-93.76354,315.63,4.56,n,N,2024-12-15,2024,12,6,0,Bajo
18.0682,-93.31174,312.62,4.2,n,N,2023-04-08,2023,4,8,0,Bajo
21.35464,-100.6003,342.88,2.26,n,D,2024-07-02,2024,7,20,1,Alto
16.71667,-95.4884,316.13,1.1,n,N,2024-04-16,2024,4,7,0,Bajo
19.44668,-90.0905,344.66,7.35,n,D,2024-02-03,2024,2,18,1,Alto
28.83575,-108.40048,367.0,19.79,h,D,2024-06-08,2024,6,20,1,Alto
17.70828,-95.87676,332.22,7.62,n,D,2025-05-17,2025,5,20,1,Alto
17.93146,-102.20567,329.6,4.09,n,N,2023-04-30,2023,4,7,0,Bajo
17.37577,-91.1285,344.46,3.18,n,D,2024-04-28,2024,4,18,1,Alto
18.0532,-93.03999,330.94,3.45,l,D,2024-05-10,2024,5,19,2,Medio
19.6416,-90.43082,352.69,19.82,n,D,2025-05-04,2025,5,19,1,Alto
26.56964,-107.18236,301.16,0.82,n,N,2024-05-20,2024,5,8,0,Bajo
19.3484,-88.87144,338.4,6.16,l,D,2024-05-29,2024,5,18,2,Medio
17.58614,-100.41193,332.31,5.39,l,D,2024-06-05,2024,6,20,2,Medio
16.84783,-92.17587,345.13,13.38,n,D,2024-04-07,2024,4,20,1,Alto
20.04577,-99.28979,299.21,0.97,n,N,2025-05-09,2025,5,8,0,Bajo
26.26334,-107.25721,346.66,9.61,n,D,2025-05-27,2025,5,20,2,Medio
20.9458,-89.66318,304.77,0.57,n,N,2023-07-09,2023,7,7,0,Bajo
18.87899,-90.45752,339.99,5.52,n,D,2024-05-12,2024,5,19,1,Alto
20.3491,-105.06464,337.82,7.37,n,D,2023-05-10,2023,5,21,2,Medio
16.81093,-94.18645,327.81,3.06,n,N,2024-04-01,2024,4,7,0,Bajo
30.19536,-110.05131,299.99,0.78,n,N,2023-05-25,2023,5,8,0,Bajo
20.80015,-88.54131,335.61,3.1,l,D,2024-05-17,2024,5,19,2,Medio
20.9986,-104.90727,316.92,1.86,n,N,2024-05-23,2024,5,8,0,Bajo
19.19405,-97.23891,367.0,22.82,h,D,2024-03-27,2024,3,20,1,Alto
21.04624,-86.96651,367.0,14.2,h,D,2024-05-27,2024,5,19,1,Alto
18.79181,-99.59354,334.65,3.71,n,D,2025-02-15,2025,2,20,1,Alto
18.56444,-102.75109,345.31,13.24,n,D,2024-03-31,2024,3,19,1,Alto
29.70911,-108.12431,341.28,3.7,n,N,2025-04-30,2025,4,9,0,Bajo
20.2783,-105.3817,367.0,14.59,h,D,2023-05-21,2023,5,20,1,Alto
16.96481,-92.56242,327.08,2.22,n,D,2025-11-02,2025,11,19,1,Alto
26.17708,-98.42087,336.4,5.09,n,D,2025-08-11,2025,8,20,2,Medio
25.22549,-99.31702,344.11,4.06,n,D,2023-07-19,2023,7,19,2,Medio
25.72304,-100.30353,306.71,1.45,n,N,2025-06-12,2025,6,7,0,Bajo
17.23495,-100.72283,341.28,16.5,n,D,2024-06-28,2024,6,19,1,Alto
20.97171,-100.79049,354.2,31.7,n,D,2023-02-05,2023,2,20,1,Alto
16.46082,-98.3698,355.24,13.79,n,D,2025-04-14,2025,4,18,1,Alto
18.70677,-102.76633,338.13,12.94,n,D,2024-05-02,2024,5,19,1,Alto
20.40434,-103.05705,343.2,19.81,n,D,2023-02-10,2023,2,20,1,Alto
19.85688,-103.86765,351.38,15.69,n,D,2025-05-02,2025,5,20,1,Alto
16.50914,-91.17548,367.0,7.63,h,D,2025-04-11,2025,4,19,1,Alto
17.50886,-99.6147,367.0,11.32,h,D,2024-05-10,2024,5,19,1,Alto
20.777,-103.42609,335.58,19.95,n,D,2023-01-26,2023,1,20,2,Medio
16.95768,-99.84536,347.48,13.97,n,D,2023-04-28,2023,4,19,1,Alto
19.52877,-103.93462,344.07,7.73,n,D,2023-06-25,2023,6,19,1,Alto
23.17972,-105.65587,352.4,19.79,n,D,2023-05-13,2023,5,20,2,Medio
18.61671,-100.40527,309.05,1.29,n,N,2023-04-30,2023,4,7,0,Bajo
20.85322,-103.39243,367.0,21.97,h,D,2025-03-28,2025,3,20,1,Alto
19.64781,-102.85189,305.48,0.67,n,N,2023-05-16,2023,5,7,0,Bajo
17.19567,-95.95816,297.72,1.33,n,N,2024-05-15,2024,5,7,0,Bajo
18.07221,-94.36778,311.74,6.33,n,N,2023-08-20,2023,8,7,0,Bajo
25.19364,-107.71717,334.5,11.81,n,D,2024-05-22,2024,5,21,2,Medio
27.5221,-109.93013,345.94,8.47,l,D,2023-05-16,2023,5,20,2,Medio
21.88538,-104.45173,313.76,1.26,n,N,2024-04-02,2024,4,8,0,Bajo
18.13383,-93.62847,335.62,4.67,n,D,2024-02-10,2024,2,19,1,Alto
21.31471,-101.91382,346.33,14.19,n,D,2023-02-05,2023,2,20,1,Alto
27.40434,-107.39407,367.0,22.58,h,D,2025-06-16,2025,6,19,1,Alto
17.40447,-95.74439,341.31,8.31,n,D,2023-05-23,2023,5,20,1,Alto
26.48248,-109.17816,331.02,2.85,n,D,2025-10-30,2025,10,20,2,Medio
17.0444,-95.64094,339.64,72.61,n,D,2025-05-21,2025,5,19,1,Alto
18.63526,-92.51059,331.21,3.41,n,D,2025-05-06,2025,5,18,1,Alto
18.54647,-90.82924,303.35,0.66,n,N,2023-04-10,2023,4,7,0,Bajo
16.33313,-92.70765,337.31,3.43,n,D,2023-02-28,2023,2,19,1,Alto
19.2729,-104.65791,334.54,6.57,l,D,2024-04-11,2024,4,20,2,Medio
17.8181,-99.34315,341.24,24.25,n,D,2023-04-08,2023,4,19,1,Alto
21.33344,-104.27133,310.1,1.79,n,N,2025-05-17,2025,5,9,0,Bajo
17.51852,-93.5892,334.49,4.44,l,D,2024-05-26,2024,5,19,2,Medio
26.70961,-107.71049,367.0,28.0,h,D,2024-06-22,2024,6,19,1,Alto
19.31221,-102.02339,302.68,0.68,n,N,2025-04-12,2025,4,8,0,Bajo
22.08595,-102.27395,310.23,0.98,n,N,2025-02-07,2025,2,8,0,Bajo
17.89694,-92.49075,340.55,15.07,n,D,2025-02-12,2025,2,19,1,Alto
25.91058,-98.18792,333.34,5.72,n,D,2023-08-16,2023,8,18,2,Medio
19.75741,-99.23461,330.85,2.48,n,N,2023-03-28,2023,3,8,0,Bajo
18.41385,-101.53735,342.73,6.9,n,D,2024-06-04,2024,6,20,1,Alto
24.92246,-99.63566,367.0,18.27,h,D,2025-02-26,2025,2,20,1,Alto
21.2542,-88.31796,329.1,2.47,n,D,2023-05-02,2023,5,18,1,Alto
22.96292,-105.97954,304.49,1.9,n,N,2024-04-24,2024,4,8,0,Bajo
25.61597,-108.72984,314.68,3.27,n,N,2024-05-18,2024,5,9,0,Bajo
16.20562,-95.1703,333.11,2.31,n,D,2024-12-02,2024,12,18,1,Alto
18.2031,-92.49051,338.96,27.12,n,D,2025-07-25,2025,7,18,1,Alto
18.07907,-100.80783,348.26,8.69,n,D,2023-04-16,2023,4,20,1,Alto
18.66805,-96.38551,343.76,6.22,n,D,2024-03-31,2024,3,19,1,Alto
18.93499,-90.23434,336.79,6.58,n,D,2024-05-26,2024,5,18,1,Alto
30.49207,-109.63375,296.32,2.48,n,N,2023-02-24,2023,2,8,0,Bajo
19.2947,-104.21371,348.03,6.78,n,D,2023-04-13,2023,4,21,1,Alto
19.2637,-89.47009,339.83,7.29,n,D,2025-04-23,2025,4,19,1,Alto
20.01984,-104.91331,307.0,0.76,n,N,2023-05-03,2023,5,8,0,Bajo
18.28297,-92.98379,306.8,2.18,n,N,2023-04-01,2023,4,8,0,Bajo
21.72144,-104.39227,298.33,1.75,n,N,2024-05-02,2024,5,7,0,Bajo
19.01032,-104.2588,309.26,1.03,n,N,2025-02-10,2025,2,9,0,Bajo
28.68568,-106.08585,298.49,1.09,n,N,2024-12-30,2024,12,8,0,Bajo
18.13177,-101.1811,314.47,1.81,n,N,2024-05-06,2024,5,8,0,Bajo
20.95311,-103.3337,308.94,1.07,n,N,2025-05-16,2025,5,7,0,Bajo
24.22567,-103.69777,340.87,3.52,n,D,2023-01-21,2023,1,20,2,Medio
23.88943,-106.65848,307.66,0.84,n,N,2024-03-13,2024,3,8,0,Bajo
19.37554,-89.2712,332.72,4.37,n,N,2024-04-07,2024,4,7,0,Bajo
18.19997,-94.00981,299.55,3.01,n,N,2024-02-20,2024,2,8,0,Bajo
29.6115,-108.10229,352.95,47.59,n,D,2025-05-22,2025,5,20,2,Medio
17.9888,-100.11325,311.89,2.5,n,N,2023-05-08,2023,5,8,0,Bajo
19.19119,-98.68712,342.73,5.67,n,D,2023-06-18,2023,6,20,1,Alto
20.13426,-104.45536,335.1,4.89,n,D,2023-07-04,2023,7,20,2,Medio
18.42107,-93.18854,343.01,11.07,n,D,2025-03-29,2025,3,18,1,Alto
17.8556,-92.22484,356.81,7.36,n,N,2024-06-05,2024,6,7,1,Alto
17.84499,-93.11488,367.0,8.86,h,D,2024-04-18,2024,4,20,1,Alto
16.52179,-93.91218,339.82,7.06,n,D,2024-04-09,2024,4,19,1,Alto
22.85998,-105.71762,349.88,7.95,n,D,2025-05-24,2025,5,19,2,Medio
16.71807,-97.48399,339.41,4.76,l,D,2024-06-06,2024,6,19,2,Medio
19.754,-99.28456,352.95,97.45,l,D,2024-03-27,2024,3,20,2,Medio
17.4936,-92.2094,340.55,8.83,n,D,2023-04-09,2023,4,19,1,Alto
21.1195,-101.79704,340.85,3.77,n,D,2025-02-25,2025,2,20,1,Alto
18.27587,-100.6982,367.0,31.81,h,D,2023-03-07,2023,3,19,1,Alto
17.91317,-93.51971,312.33,1.97,n,N,2024-03-07,2024,3,8,0,Bajo
25.2957,-99.52154,347.59,3.79,n,D,2023-07-20,2023,7,20,2,Medio
22.4788,-103.3096,367.0,67.86,h,D,2023-04-29,2023,4,19,1,Alto
18.09177,-94.0498,339.59,8.71,n,N,2023-04-05,2023,4,7,0,Bajo
17.91825,-95.75234,328.34,1.75,n,D,2024-11-17,2024,11,20,1,Alto
17.75869,-91.10683,343.4,6.79,n,D,2023-06-03,2023,6,18,1,Alto
22.47357,-103.36245,305.32,2.63,n,N,2025-04-30,2025,4,7,0,Bajo
19.65238,-90.54732,339.16,2.62,l,D,2024-05-07,2024,5,19,2,Medio
20.88709,-104.62418,337.57,4.19,n,D,2024-05-28,2024,5,19,2,Medio
18.14898,-92.37565,342.29,4.04,n,D,2023-06-14,2023,6,20,1,Alto
18.50851,-100.71733,367.0,109.6,h,D,2024-04-19,2024,4,19,1,Alto
18.65064,-95.28816,332.37,2.59,l,D,2024-02-22,2024,2,19,2,Medio
17.37502,-100.47845,353.28,12.82,n,D,2025-05-17,2025,5,20,1,Alto
16.52538,-92.70893,333.72,3.21,n,D,2023-04-20,2023,4,18,1,Alto
20.15932,-101.65382,334.62,2.71,n,D,2025-12-18,2025,12,19,1,Alto
24.29914,-106.48153,327.47,1.7,n,N,2025-05-02,2025,5,8,0,Bajo
26.22413,-106.45877,341.9,4.27,n,D,2025-04-25,2025,4,20,2,Medio
20.36233,-105.17302,306.99,4.4,n,N,2023-04-06,2023,4,8,0,Bajo
17.99995,-93.91274,308.56,0.94,n,N,2024-06-05,2024,6,7,0,Bajo
16.51968,-92.14464,336.27,2.23,n,D,2024-03-16,2024,3,18,1,Alto
19.70993,-88.69083,339.78,6.52,l,D,2024-04-22,2024,4,18,2,Medio
19.17225,-98.32174,307.7,2.16,n,N,2025-06-28,2025,6,7,0,Bajo
17.92397,-93.76025,306.79,0.64,n,N,2024-11-10,2024,11,7,0,Bajo
18.65734,-99.34391,345.04,15.43,n,D,2025-03-29,2025,3,20,1,Alto
20.39326,-97.94877,339.04,1.77,n,D,2024-05-16,2024,5,19,1,Alto
17.9099,-93.52035,338.18,4.73,n,D,2024-12-06,2024,12,19,1,Alto
18.11952,-100.14241,354.53,14.03,n,D,2024-03-28,2024,3,20,1,Alto
18.47707,-90.76672,344.02,8.69,n,D,2025-05-02,2025,5,18,1,Alto
28.85618,-108.47116,350.04,6.47,l,D,2024-06-14,2024,6,20,2,Medio
22.19925,-105.00257,347.67,6.4,n,D,2023-06-08,2023,6,20,2,Medio
20.51437,-97.47755,301.43,0.66,n,N,2025-10-04,2025,10,8,0,Bajo
21.27271,-103.88232,367.0,8.08,h,N,2023-05-12,2023,5,9,1,Alto
19.55495,-90.53759,367.0,35.6,h,D,2024-12-09,2024,12,18,1,Alto
21.3151,-88.80652,354.56,16.34,n,D,2023-04-11,2023,4,18,1,Alto
20.54286,-102.62505,342.92,15.46,n,D,2023-06-07,2023,6,20,1,Alto
19.80479,-103.83457,348.28,4.73,n,N,2024-05-11,2024,5,8,0,Bajo
20.5414,-103.49288,317.83,1.21,n,N,2024-04-19,2024,4,8,0,Bajo
17.72588,-92.8905,318.64,33.35,n,N,2023-06-22,2023,6,8,0,Bajo
25.51727,-103.34256,344.04,4.83,n,D,2025-02-26,2025,2,20,2,Medio
19.31791,-90.3104,343.69,6.61,l,D,2025-05-26,2025,5,19,2,Medio
18.97104,-97.96552,304.15,0.63,n,N,2023-09-26,2023,9,8,0,Bajo
20.41859,-99.0212,295.33,0.54,n,N,2023-03-31,2023,3,8,0,Bajo
16.45309,-98.35197,348.22,6.45,n,D,2025-04-15,2025,4,20,1,Alto
18.0051,-93.08838,311.13,0.74,n,N,2023-12-01,2023,12,7,0,Bajo
17.45476,-95.92124,338.48,7.68,n,D,2024-06-04,2024,6,18,1,Alto
19.04322,-90.51892,346.56,7.66,n,D,2025-05-07,2025,5,20,1,Alto
18.80814,-91.07347,309.26,0.76,n,N,2024-06-04,2024,6,7,0,Bajo
17.15961,-100.44263,334.51,4.52,n,D,2025-04-16,2025,4,20,1,Alto
17.08795,-98.35477,305.79,0.88,n,N,2024-05-01,2024,5,8,0,Bajo
17.72136,-93.15671,304.43,0.8,n,N,2023-05-02,2023,5,7,0,Bajo
26.66309,-99.23853,336.17,27.42,l,D,2024-11-14,2024,11,19,2,Medio
25.7233,-100.30421,303.64,0.5,n,N,2024-10-15,2024,10,7,0,Bajo
24.89731,-106.32196,339.45,5.55,n,D,2023-06-09,2023,6,19,2,Medio
19.35922,-104.67012,333.97,5.1,n,D,2024-05-01,2024,5,19,1,Alto
20.28424,-103.87952,346.37,16.12,n,D,2024-04-17,2024,4,20,1,Alto
21.9468,-103.859,331.22,6.88,n,D,2024-04-26,2024,4,19,2,Medio
20.5096,-102.55437,298.31,1.27,n,N,2024-04-27,2024,4,7,0,Bajo
17.89201,-93.17852,329.41,3.69,n,N,2024-01-06,2024,1,7,0,Bajo
17.22641,-93.90429,305.99,0.82,n,N,2024-06-05,2024,6,7,0,Bajo
17.82931,-100.3614,303.95,1.09,n,N,2024-05-26,2024,5,8,0,Bajo
18.77932,-99.11156,336.0,29.81,l,D,2023-02-12,2023,2,19,2,Medio
31.69573,-116.37562,356.56,20.73,n,N,2025-01-24,2025,1,9,2,Medio
19.55608,-89.55753,367.0,24.81,h,D,2023-04-06,2023,4,19,1,Alto
22.47794,-103.31348,208.0,67.86,l,D,2023-04-29,2023,4,19,0,Bajo
18.21901,-93.89542,332.53,4.16,n,N,2023-02-25,2023,2,7,0,Bajo
19.94393,-105.2162,299.94,0.49,n,N,2024-03-24,2024,3,8,0,Bajo
21.77449,-104.43296,313.35,1.72,n,N,2024-04-28,2024,4,9,0,Bajo
16.30039,-93.22018,330.41,1.91,l,D,2025-03-30,2025,3,18,2,Medio
19.46141,-90.11047,330.12,3.72,l,D,2023-04-01,2023,4,19,2,Medio
18.36818,-101.00549,333.07,4.95,l,D,2024-05-07,2024,5,20,2,Medio
25.00398,-106.60934,335.91,14.07,n,D,2024-05-07,2024,5,19,2,Medio
19.93738,-97.83327,333.71,7.77,n,D,2024-05-10,2024,5,19,1,Alto
16.29746,-90.42577,336.71,2.84,n,D,2023-04-20,2023,4,18,1,Alto
28.61733,-108.15182,367.0,24.47,h,D,2024-04-25,2024,4,19,1,Alto
21.66434,-105.26521,329.99,0.96,n,D,2025-11-17,2025,11,19,2,Medio
20.77971,-89.22652,330.03,3.37,l,D,2025-05-04,2025,5,19,2,Medio
20.07613,-105.45989,301.87,0.99,n,N,2024-05-01,2024,5,8,0,Bajo
18.86837,-95.98148,348.95,15.88,n,D,2024-05-17,2024,5,19,1,Alto
19.07433,-88.97951,352.66,38.69,n,D,2024-06-07,2024,6,19,1,Alto
22.90551,-103.77325,342.5,3.62,n,N,2023-06-25,2023,6,8,0,Bajo
21.85623,-103.20278,352.34,163.09,n,D,2025-05-15,2025,5,21,1,Alto
19.33124,-97.2853,352.45,26.17,n,D,2024-05-28,2024,5,19,1,Alto
16.62646,-95.99046,300.96,0.94,n,N,2023-02-05,2023,2,7,0,Bajo
18.20734,-91.52162,351.16,10.34,n,D,2025-05-13,2025,5,19,1,Alto
18.44586,-90.5961,342.06,10.0,n,D,2025-05-14,2025,5,19,1,Alto
19.31518,-100.94987,337.31,7.51,l,D,2024-04-20,2024,4,19,2,Medio
19.61894,-89.40536,335.76,11.77,l,D,2023-04-07,2023,4,19,2,Medio
17.43725,-97.85899,307.06,1.66,n,N,2023-02-06,2023,2,8,0,Bajo
20.78118,-103.78005,345.78,14.87,l,D,2024-04-25,2024,4,19,2,Medio
19.11039,-102.9866,344.54,6.79,n,D,2025-05-18,2025,5,20,1,Alto
20.37159,-102.9474,313.94,113.0,l,D,2023-03-03,2023,3,20,2,Medio
16.76367,-91.14655,341.05,2.35,n,D,2025-04-27,2025,4,19,1,Alto
22.44556,-104.29395,304.79,1.3,n,N,2023-06-08,2023,6,9,0,Bajo
27.75511,-107.70914,357.43,6.83,l,D,2025-05-14,2025,5,19,2,Medio
19.59151,-104.59447,334.25,3.55,n,N,2025-05-25,2025,5,8,0,Bajo
27.27196,-101.16557,306.84,0.94,n,N,2025-07-12,2025,7,8,0,Bajo
19.98329,-101.04002,349.21,23.21,n,D,2023-10-21,2023,10,19,1,Alto
19.41656,-89.29238,367.0,35.89,h,D,2024-03-28,2024,3,20,1,Alto
26.52545,-104.17605,348.19,15.04,n,D,2024-05-07,2024,5,20,2,Medio
19.48178,-89.45872,347.04,76.27,n,D,2023-03-27,2023,3,19,1,Alto
18.99175,-90.63654,334.58,7.33,n,D,2025-06-09,2025,6,19,1,Alto
21.96845,-104.98807,312.84,1.43,n,N,2024-05-26,2024,5,8,0,Bajo
29.68703,-102.34669,355.63,7.23,n,D,2023-06-29,2023,6,20,2,Medio
23.66461,-106.09087,344.76,7.92,n,D,2025-04-24,2025,4,20,2,Medio
17.45328,-92.48243,349.65,5.63,n,D,2023-05-09,2023,5,19,1,Alto
25.6477,-102.03944,318.82,2.89,n,N,2025-12-14,2025,12,8,0,Bajo
16.40661,-92.80083,348.15,15.57,n,N,2023-03-03,2023,3,7,1,Alto
19.43317,-96.40715,340.17,7.87,n,D,2024-01-27,2024,1,19,1,Alto
19.79478,-103.0346,344.36,4.57,n,D,2023-04-25,2023,4,20,1,Alto
18.22321,-92.24532,367.0,10.08,h,D,2023-06-19,2023,6,20,1,Alto
25.69753,-100.30061,307.85,1.74,n,N,2024-10-25,2024,10,7,0,Bajo
19.70031,-102.15372,353.0,6.99,n,D,2025-04-02,2025,4,19,1,Alto
26.7253,-107.253,296.0,1.3,n,N,2025-05-05,2025,5,9,0,Bajo
28.3844,-110.11554,333.78,3.57,n,D,2023-03-06,2023,3,19,2,Medio
21.04971,-104.43127,340.01,8.28,l,D,2025-05-16,2025,5,20,2,Medio
22.25826,-97.81789,306.02,2.15,n,N,2023-08-11,2023,8,7,0,Bajo
21.2697,-88.61795,353.82,4.83,n,D,2023-06-03,2023,6,18,1,Alto
22.23599,-98.02552,309.65,0.9,n,N,2023-07-03,2023,7,7,0,Bajo
19.37457,-89.62004,337.03,4.18,n,D,2023-03-30,2023,3,18,1,Alto
30.41583,-110.37975,312.85,2.68,n,N,2025-05-24,2025,5,8,0,Bajo
17.52488,-99.62565,306.38,3.71,n,N,2024-05-11,2024,5,8,0,Bajo
20.98199,-101.29296,336.88,2.03,l,D,2025-04-29,2025,4,19,2,Medio
19.57769,-98.75243,367.0,39.42,h,D,2023-03-08,2023,3,20,1,Alto
19.97285,-99.18193,305.09,2.37,n,N,2024-04-08,2024,4,8,0,Bajo
25.64921,-107.93019,347.64,8.89,n,D,2025-04-06,2025,4,19,2,Medio
22.40963,-104.30323,306.31,2.38,n,N,2023-05-25,2023,5,8,0,Bajo
28.71615,-107.0983,330.97,4.55,l,D,2024-02-22,2024,2,19,2,Medio
17.39141,-92.90196,333.73,2.27,n,D,2024-05-13,2024,5,18,1,Alto
18.8345,-96.94625,344.15,4.98,n,D,2025-03-15,2025,3,20,1,Alto
17.92061,-93.76155,312.11,1.61,n,N,2024-09-22,2024,9,8,0,Bajo
17.63135,-93.03952,336.43,3.61,n,D,2024-05-16,2024,5,19,1,Alto
20.97202,-98.74055,300.07,0.56,n,N,2023-01-01,2023,1,8,0,Bajo
17.89383,-100.67219,306.82,1.27,n,N,2024-05-16,2024,5,8,0,Bajo
18.87449,-102.53867,367.0,18.11,h,D,2025-03-18,2025,3,20,1,Alto
19.10465,-101.3148,367.0,8.82,h,D,2023-04-24,2023,4,19,1,Alto
18.13398,-91.17897,343.43,9.34,n,D,2023-05-02,2023,5,18,1,Alto
18.98806,-90.43038,347.15,11.45,n,D,2025-06-12,2025,6,18,1,Alto
23.20599,-105.35737,300.18,1.79,n,N,2023-06-17,2023,6,9,0,Bajo
18.81336,-102.50478,348.01,6.55,n,D,2023-05-08,2023,5,19,1,Alto
16.84981,-93.49898,330.04,4.98,l,D,2023-05-07,2023,5,20,2,Medio
28.30628,-107.75504,342.68,7.51,n,D,2024-04-26,2024,4,19,2,Medio
16.80064,-95.96351,334.33,2.37,l,D,2023-06-15,2023,6,19,2,Medio
22.82958,-105.8894,345.58,7.76,n,D,2023-05-15,2023,5,21,2,Medio
17.76848,-101.60155,337.88,6.74,n,D,2025-05-19,2025,5,19,1,Alto
17.96545,-93.67937,309.61,1.64,n,N,2024-09-14,2024,9,7,0,Bajo
25.57887,-99.93946,316.42,2.8,n,N,2025-03-13,2025,3,7,0,Bajo
20.99097,-101.31387,297.21,4.24,n,N,2023-05-02,2023,5,8,0,Bajo
21.89876,-99.25601,341.64,7.65,n,D,2023-08-29,2023,8,19,1,Alto
18.13604,-101.24326,310.62,2.08,n,N,2024-05-12,2024,5,8,0,Bajo
19.57321,-89.47759,334.75,3.55,n,D,2025-04-10,2025,4,18,1,Alto
29.02001,-102.64543,332.64,4.67,n,N,2025-04-13,2025,4,8,0,Bajo
19.76437,-103.65524,332.67,8.28,n,D,2023-03-23,2023,3,21,1,Alto
18.62136,-90.77747,313.53,4.47,n,N,2024-06-06,2024,6,8,0,Bajo
27.30532,-109.72543,334.07,7.83,l,D,2023-06-10,2023,6,21,2,Medio
23.58294,-104.79507,344.06,9.12,n,D,2023-06-11,2023,6,21,2,Medio
17.84325,-93.11919,346.32,25.43,n,N,2024-05-17,2024,5,8,1,Alto
17.68092,-101.35922,338.23,4.63,l,D,2023-05-24,2023,5,19,2,Medio
24.55443,-106.51159,349.02,6.53,n,D,2025-05-28,2025,5,20,2,Medio
19.45981,-90.11604,351.09,33.86,l,D,2023-05-05,2023,5,19,2,Medio
19.6145,-90.30187,355.88,9.83,n,D,2024-05-04,2024,5,18,1,Alto
19.29287,-102.95641,346.01,12.97,n,D,2025-04-24,2025,4,19,1,Alto
18.24,-96.00625,341.88,7.8,n,D,2023-06-13,2023,6,18,1,Alto
15.95869,-95.63132,335.13,5.33,n,D,2024-04-12,2024,4,20,1,Alto
22.37579,-104.70745,345.97,5.18,n,D,2023-06-18,2023,6,20,2,Medio
17.95647,-99.29659,351.07,8.49,n,D,2024-04-26,2024,4,19,1,Alto
22.05517,-98.11831,335.97,3.87,n,D,2024-03-05,2024,3,18,1,Alto
18.26062,-100.6397,348.54,8.26,n,D,2025-06-09,2025,6,19,1,Alto
18.45876,-95.7678,337.43,9.57,n,D,2023-05-13,2023,5,20,1,Alto
19.13861,-103.82782,309.51,2.68,n,N,2024-03-30,2024,3,8,0,Bajo
27.60835,-107.8746,299.12,1.0,n,N,2025-06-09,2025,6,8,0,Bajo
24.24047,-106.52972,300.86,3.05,n,N,2025-04-03,2025,4,9,0,Bajo
20.97253,-105.17899,302.84,1.53,n,N,2025-06-08,2025,6,8,0,Bajo
19.65154,-89.84683,337.84,3.25,l,D,2024-05-21,2024,5,19,2,Medio
